timestamp,data.clientX_norm,data.clientY_norm,data.clientX,data.clientY,data.screenX,data.screenY,data.screenWidth,data.screenHeight,data.isClicking,data.isDblClicking,data.isTyping,data.currentMouseElement_element:background,data.currentMouseElement_element:item,data.currentMouseElement_element:item:option,data.currentMouseElement_element:navbar-bottom
1612448760315,0.2786458333333333,0.5241666666666667,535,629,2455,760,1920,1200,0,0,0,0,0,1,0
1612448760365,0.2786458333333333,0.5241666666666667,535,629,2455,760,1920,1200,0,0,0,0,0,1,0
1612448760415,0.2786458333333333,0.5241666666666667,535,629,2455,760,1920,1200,1,0,0,0,0,1,0
1612448760465,0.2786458333333333,0.5241666666666667,535,629,2455,760,1920,1200,0,0,0,0,0,1,0
1612448760566,0.2791666666666667,0.5375,536,645,2456,776,1920,1200,0,0,0,0,0,1,0
1612448760616,0.2791666666666667,0.5425,536,651,2456,782,1920,1200,0,0,0,0,0,1,0
1612448760666,0.2791666666666667,0.545,536,654,2456,785,1920,1200,0,0,0,0,0,1,0
1612448760717,0.2786458333333333,0.5508333333333333,535,661,2455,792,1920,1200,0,0,0,0,0,1,0
1612448760767,0.2786458333333333,0.5575,535,669,2455,800,1920,1200,0,0,0,0,0,1,0
1612448760817,0.2786458333333333,0.5591666666666667,535,671,2455,802,1920,1200,0,0,0,0,0,1,0
1612448760867,0.2786458333333333,0.5591666666666667,535,671,2455,802,1920,1200,0,0,0,0,0,1,0
1612448760918,0.2786458333333333,0.5608333333333333,535,673,2455,804,1920,1200,0,0,0,0,0,1,0
1612448760968,0.2786458333333333,0.5608333333333333,535,673,2455,804,1920,1200,0,0,0,0,0,1,0
1612448761018,0.2786458333333333,0.5625,535,675,2455,806,1920,1200,1,0,0,0,0,1,0
1612448761068,0.2786458333333333,0.5716666666666667,535,686,2455,817,1920,1200,0,0,0,0,0,1,0
1612448761119,0.2786458333333333,0.5791666666666667,535,695,2455,826,1920,1200,0,0,0,0,0,1,0
1612448761169,0.2786458333333333,0.5866666666666667,535,704,2455,835,1920,1200,0,0,0,0,0,1,0
1612448761219,0.2786458333333333,0.595,535,714,2455,845,1920,1200,0,0,0,0,0,1,0
1612448761269,0.2791666666666667,0.5991666666666666,536,719,2456,850,1920,1200,0,0,0,0,0,1,0
1612448761320,0.2791666666666667,0.5991666666666666,536,719,2456,850,1920,1200,0,0,0,0,0,1,0
1612448761370,0.2791666666666667,0.5991666666666666,536,719,2456,850,1920,1200,0,0,0,0,0,1,0
1612448761420,0.2791666666666667,0.5991666666666666,536,719,2456,850,1920,1200,0,0,0,0,0,1,0
1612448761471,0.2791666666666667,0.5991666666666666,536,719,2456,850,1920,1200,1,0,0,0,0,1,0
1612448761571,0.2791666666666667,0.595,536,714,2456,845,1920,1200,0,0,0,0,0,1,0
1612448761621,0.2791666666666667,0.5858333333333333,536,703,2456,834,1920,1200,0,0,0,0,0,1,0
1612448761674,0.2796875,0.575,537,690,2457,821,1920,1200,0,0,0,0,0,1,0
